id,nombre,especie,id_comuna,peso_kg,edad,fecha_nacimiento
5450,Kadence,Puercoespín,114,5.6,67,1957/11
5451,Kaley,Zorro,175,5.4,50,1974/7
5452,Jeffie,Estrella de mar,266,0.106,13,2011/8
5453,Dondre,Estrella de mar,226,0.3,48,1976/5
5454,Brigitte,Escarabajo rinoceronte,293,0.027,51,1972/4
5455,Demi,Cabra,300,64.35,39,1985/10
5456,Gerda,Escarabajo,251,0.028,22,2002/12
5457,Tony,Gallina,186,3.2,57,1967/7
5458,Leopold,Erizo de mar,81,0.485,49,1975/10
5459,Billy,Abeja,270,0.054,76,1947/1
5460,Neola,Caballito de mar,153,0.0455,89,1934/1
5461,Irven,Canguro,337,33.0,93,1930/3
5462,Constantine,Escarabajo rinoceronte,147,0.0184,47,1977/12
5463,Citlalli,Barracuda,265,3.75,47,1977/9
5464,Nickolas,Tigre,277,248.6,59,1965/8
5465,Virgie,Caracol de mar,187,0.068,37,1986/3
5466,Jon,Serpiente,258,4.515,75,1949/5
5467,Chester,Llama,169,117.0,5,2019/7
5468,Gaye,Barracuda,102,6.4,76,1948/11
5469,Haskell,Tortuga,327,11.12,7,2017/9
5470,Ilma,Gato,315,2.32,39,1985/12
5471,Exa,Gamba,48,0.0164,48,1975/4
5472,Adelyn,Murciélago,118,0.0249,24,2000/12
5473,Ronny,Pingüino emperador,29,36.4,73,1951/9
5474,Terrence,Delfín,207,258.0,40,1983/2
5475,Jarett,Camarón,302,0.0117,100,1924/11
5476,Breonna,Pez sierra,101,336.0,50,1973/3
5477,Gil,Lince,164,9.8,21,2002/2
5478,Cosmo,Numbat,51,0.596,49,1975/10
5479,Yamilet,Tarántula,54,0.272,88,1936/12
5480,Booker,Tejón,62,7.44,47,1977/11
5481,Carl,Perro,214,35.5,18,2005/2
5482,Emerald,Guepardo,271,83.4,90,1934/6
5483,Gigi,Panda,167,125.0,36,1987/1
5484,Dessie,Tortuga de orejas rojas,5,0.665,64,1960/5
5485,Joleen,Jirafa,135,1104.0,13,2011/12
5486,Exie,Numbat,343,0.272,87,1937/8
5487,Byrdie,Gacela de Thomson,182,19.2,87,1937/8
5488,Katy,Escarabajo ciervo,261,0.0254,8,2015/1
5489,Karolyn,Pingüino emperador,94,24.4,73,1951/6
5490,Stafford,Pez ángel,130,0.255,91,1933/6
5491,Kayleigh,Carpa,177,3.36,21,2002/2
5492,Lilyan,Ciervo almizclero,227,107.2,49,1974/1
5493,Gerda,Erizo de mar,172,0.72,63,1961/9
5494,Melvyn,Medusa,265,0.71,83,1940/1
5495,Barton,Escarabajo Hércules,201,0.084,57,1967/7
5496,Orpha,Leopardo marino,205,256.5,41,1982/2
5497,Mikayla,Cangrejo de río,22,0.725,28,1996/11
5498,Margretta,Ñu,70,61.2,39,1985/12
5499,Trenton,Águila calva,160,4.5,62,1961/3
5500,Brittney,Cisne,103,15.0,3,2021/12
5501,Mariah,Pez espada,247,58.0,30,1993/4
5502,Joetta,Hormiga reina,145,0.00089,27,1996/3
5503,Maura,Ciervo almizclero,187,84.0,22,2001/4
5504,Gennie,Delfín,331,188.0,33,1991/12
5505,Shannen,Elefante,176,7150.0,51,1972/4
5506,Robin,Tortuga de tierra,257,115.0,69,1954/1
5507,Zara,Guepardo,165,82.2,63,1961/11
5508,Rosalyn,Medusa,317,0.87,85,1939/10
5509,Raiden,Lince,199,6.7,75,1948/4
5510,Verlin,Escarabajo,160,0.0298,64,1959/4
5511,Melvina,Lagarto,240,0.305,44,1980/8
5512,Tiara,Cocodrilo del Nilo,337,350.0,83,1941/6
5513,Vaughn,Mariposa Morpho,98,0.0252,59,1965/12
5514,Emery,Aye-aye,171,1.12,81,1942/2
5515,Tawanna,Numbat,249,0.488,10,2014/9
5516,Corie,Langosta,192,0.335,32,1991/3
5517,Milan,Pez león,37,1.25,37,1987/5
5518,Travis,Tejón,172,9.36,59,1965/11
5519,Tatyanna,Salmón,207,7.9,11,2012/4
5520,Ora,Ciempiés gigante,273,0.051,82,1941/3
5521,Carlota,Lobo,196,25.8,88,1936/7
5522,Roseanne,Erizo de tierra,203,0.295,24,2000/6
5523,Salvatore,Petauro del azúcar,218,0.198,12,2012/12
5524,Georgiann,Barracuda,31,6.15,68,1956/5
5525,Nellie,Lince,172,14.5,89,1934/1
5526,Vashon,Avestruz,184,136.5,71,1953/9
5527,Migdalia,Pez dorado,205,0.143,53,1971/7
5528,Tamika,Tarántula Goliat,160,0.108,31,1993/10
5529,Makai,Cisne,16,6.3,68,1955/2
5530,Donia,Zarigüeya,242,1.815,45,1979/11
5531,Creed,Tiburón,271,290.0,98,1926/12
5532,Holly,Mosca,207,6e-05,95,1929/12
5533,Wyatt,Pez payaso,34,0.026,34,1990/12
5534,Maribeth,Erizo de mar,329,0.445,100,1924/11
5535,Corry,Escarabajo joya,270,0.0216,71,1953/7
5536,Arthur,Lagarto,188,0.415,12,2012/8
5537,Herbert,Pulpo,284,6.15,5,2019/11
5538,Idella,Tarántula Goliat,148,0.106,16,2008/6
5539,Earnest,Abeja,263,0.132,86,1938/6
5540,Elijah,Estrella espinosa,220,0.268,80,1943/3
5541,Bud,Araña,13,0.00345,77,1947/7
5542,Kevin,Serpiente pitón,135,58.2,82,1942/10
5543,Shaquita,Pangolín,243,10.92,63,1960/4
5544,Estella,Escarabajo rinoceronte,182,0.135,3,2021/10
5545,Willie,Erizo de tierra,305,0.435,57,1966/3
5546,Delmer,Lobo,332,33.9,42,1982/6
5547,Ellison,Colibrí,319,0.00192,69,1955/7
5548,Nannette,Wombat,197,24.9,76,1948/11
5549,Garey,Zorro,54,8.34,16,2008/8
5550,Kiarra,Cerdo,11,157.3,58,1966/11
5551,Almond,Cocodrilo de agua salada,95,690.0,88,1936/12
5552,Luisa,Águila calva,70,4.32,20,2004/9
5553,Tiana,Manta,246,1070.0,83,1940/4
5554,Ronna,Pavo real,300,5.9,95,1929/11
5555,Brianda,Oryx,269,123.0,39,1985/9
5556,Karlee,Ciervo almizclero,217,88.8,99,1925/6
5557,Rollo,Estrella de mar,172,0.605,27,1997/8
5558,Marcel,Cebra,241,463.5,100,1924/10
5559,Almedia,Perro,34,19.75,55,1969/12
5560,Marylyn,Murciélago,140,0.0321,92,1932/5
5561,Corda,Wombat,125,26.7,32,1992/5
5562,Hansel,Pez loro,116,0.118,23,2001/12
5563,Susann,Pez halcón,226,0.59,68,1956/12
5564,Rosaria,Coati,214,8.34,41,1982/4
5565,Estill,Manatí,104,240.0,78,1946/5
5566,Addison,Tortuga de agua,134,33.25,59,1965/11
5567,Bilal,Nutria marina,20,33.3,61,1963/11
5568,Elbridge,Ciempiés gigante,35,0.125,47,1977/5
5569,Yee,Suricata,262,1.26,102,1922/6
5570,Magen,Caracol marino,115,0.0695,95,1929/8
5571,Symone,Caracol de jardín,336,0.094,80,1944/7
5572,Yehuda,Oso negro,320,199.8,40,1984/9
5573,Estel,Barracuda,40,5.05,100,1924/10
5574,Wendel,Comadreja,71,0.26,71,1953/8
5575,Danica,Escarabajo Hércules,11,0.102,83,1941/7
5576,Minta,Hormiga,266,0.00079,37,1987/9
5577,Evander,Gecko,171,0.068,42,1982/12
5578,Hessie,Caballo,74,330.0,83,1941/9
5579,Mart,Nutria de río,161,14.1,100,1924/7
5580,Deegan,Suricata,74,1.71,53,1970/2
5581,Kahlil,Elefante marino,63,1104.0,63,1960/2
5582,Idabelle,Pez león,54,1.12,78,1946/5
5583,Eliza,Wombat,215,42.0,63,1961/9
5584,Ace,Gacela,69,66.5,19,2005/10
5585,Nellie,Alce,136,528.0,27,1996/1
5586,Hassan,Cocodrilo,137,740.0,39,1985/6
5587,Branson,Estrella de mar,255,0.32,38,1986/12
5588,Branch,Koala,253,8.54,19,2004/3
5589,Adan,Oso polar,152,306.0,26,1998/7
5590,Deondre,Cerdo,141,155.1,103,1920/2
5591,Alia,Antílope saiga,147,52.5,9,2015/8
5592,Miah,Pez cirujano,96,0.305,55,1968/3
5593,Burrel,Hormiga reina,251,0.00146,72,1952/11
5594,Avon,Pulpo de anillos azules,341,1.52,99,1925/10
5595,Davy,Bisonte,218,1176.0,35,1989/10
5596,Austin,Pez cirujano,206,0.645,11,2013/7
5597,Haylie,Anguila,25,5.55,83,1941/6
5598,Barnie,Estrella frágil,284,0.093,97,1927/12
5599,Ashley,Foca,103,46.4,1,2023/11
5600,Lavada,Ballena piloto,248,4960.0,49,1975/9
5601,Rudolfo,Cangrejo ermitaño,113,0.149,38,1985/1
5602,Lindell,Cebra,336,472.5,36,1988/11
5603,Evangelina,Suricata,158,1.815,2,2022/7
5604,Elois,Antílope,301,50.0,100,1924/5
5605,Kristine,Pingüino emperador,39,45.2,4,2019/2
5606,Taurean,Erizo de mar,304,0.56,52,1971/2
5607,Tab,Gamba,269,0.0188,24,1999/4
5608,Archer,Pavo real,20,6.4,59,1965/5
5609,Nolie,Saltamontes,22,0.00123,102,1922/8
5610,Javonte,Wombat,296,27.6,16,2007/3
5611,Antone,Delfín nariz de botella,79,106.0,11,2013/12
5612,Merrill,Atún,151,137.5,2,2022/8
5613,Tyreek,Comadreja,195,0.154,48,1975/2
5614,Garold,Erizo de tierra,167,0.49,4,2019/4
5615,Tracie,Suricata,222,1.47,100,1924/11
5616,Suzanne,Ciervo,231,149.4,17,2006/2
5617,Lucinda,Abeja,106,0.099,10,2014/10
5618,Jamel,Mosquito,25,0.0,56,1967/2
5619,Aspen,Grillo,131,0.00124,78,1946/7
5620,Myrtie,Caracol de agua dulce,47,0.0315,8,2015/2
5621,Zandra,Rata,32,0.62,19,2005/8
5622,Loda,Nutria gigante,253,23.7,42,1981/4
5623,Irvine,Comadreja,291,0.1,3,2020/1
5624,Lettie,Tarántula,220,0.164,46,1978/6
5625,Holmes,Nutria gigante,188,42.0,82,1942/10
5626,Stephani,Armadillo,188,7.52,79,1944/4
5627,Karen,Gálago,195,0.069,54,1969/1
5628,Huston,Águila calva,53,8.22,91,1932/4
5629,Aurore,Oso negro,138,257.4,4,2019/2
5630,Manilla,Gato,79,5.52,8,2016/9
5631,Teddy,Cerdo,229,78.1,9,2015/5
5632,Montel,Lagarto,19,0.465,92,1931/4
5633,Newman,Pez globo,176,1.48,70,1954/10
5634,Savannah,Cangrejo de mar,2,1.47,99,1925/8
5635,Willy,Rinoceronte,242,2438.0,74,1950/5
5636,Samira,Pez globo,158,1.49,32,1992/12
5637,Washington,Gecko,91,0.062,13,2011/9
5638,Mariana,Koala,119,10.22,56,1968/9
5639,Ricky,Colibrí,60,0.00126,92,1932/7
5640,Jackson,León,41,98.8,36,1987/4
5641,Thaddeus,Bagre,124,1.6,49,1975/9
5642,Oddie,Pez globo,265,1.29,63,1961/5
5643,Zeke,Delfín nariz de botella,22,274.0,74,1950/12
5644,Napoleon,Serpiente,171,2.695,57,1966/1
5645,Kianna,Armadillo gigante,245,74.5,104,1920/11
5646,Bartholomew,Orca,164,7680.0,86,1937/1
5647,Lota,Zorro,272,5.04,55,1969/6
5648,Cameron,Tiburón,130,390.0,102,1922/10
5649,Cori,Pez globo,110,0.98,103,1921/11
5650,Tamera,Ciervo,268,246.6,86,1938/7
5651,Amina,Zorro,63,3.54,10,2014/6
5652,Woodie,Escarabajo ciervo,277,0.0144,55,1968/3
5653,Koby,Elefante marino,88,832.0,17,2007/6
5654,Moshe,Delfín nariz de botella,141,192.0,7,2017/8
5655,Marilynn,Wombat,336,24.3,11,2013/10
5656,Hunt,Pavo real,98,5.45,57,1967/11
5657,Lynette,Estrella espinosa,1,0.158,22,2002/10
5658,Roscoe,Narval,8,1950.0,19,2004/1
5659,Florie,Caracol de tierra,36,0.0101,22,2001/3
5660,Eleanore,Cocodrilo de agua salada,246,520.0,11,2013/10
5661,Marco,Burro,275,136.0,29,1994/2
5662,Charmaine,León,137,216.6,9,2015/12
5663,Marlie,Dingo,110,16.35,50,1974/7
5664,Selah,Camarón,183,0.0128,82,1941/4
5665,Dane,Tortuga,25,4.96,82,1941/2
5666,Norris,Pez payaso,175,0.0294,60,1964/6
5667,Linden,Llama,72,184.5,83,1941/11
5668,Estell,Bisonte,244,1024.0,58,1965/2
5669,Gwyneth,Jirafa,243,768.0,94,1929/3
5670,Myah,Orca,198,3180.0,6,2018/11
5671,Valarie,Búho,47,0.59,37,1987/9
5672,Marta,Zorro,272,9.0,97,1926/2
5673,Ambers,Saltamontes,250,0.00091,30,1994/7
5674,Lexie,Ñandú,223,28.75,101,1923/10
5675,Aiyana,Langostino,4,0.288,68,1956/9
5676,Jann,Pez ángel,109,0.282,81,1942/3
5677,Othel,Pez globo,97,0.98,23,2000/4
5678,Leota,Gacela de Thomson,146,23.7,44,1980/9
5679,Martine,Erizo de tierra,116,0.56,22,2002/5
5680,Hebert,Coati,187,5.64,24,2000/8
5681,Darrell,Langosta gigante,162,4.95,47,1976/1
5682,Marisa,Dorado,199,12.3,9,2014/2
5683,Davie,Pez sierra,185,267.0,9,2015/6
5684,Nils,Orangután,30,109.5,27,1997/5
5685,Vicie,Esturión,123,67.5,25,1999/7
5686,Marolyn,Araña cangrejo,263,0.0158,32,1992/11
5687,Branch,Rana,87,0.273,78,1945/1
5688,Pasquale,Escarabajo,99,0.0188,50,1974/5
5689,Bryan,Numbat,31,0.444,94,1930/9
5690,Hassan,Cerdo,6,116.6,4,2020/10
5691,Avie,Zarigüeya,105,1.995,26,1998/5
5692,Theophile,Tiburón blanco,298,1952.0,48,1975/3
5693,Tierra,Castor,298,14.0,50,1974/8
5694,Vickie,Erizo de tierra,137,0.75,81,1942/3
5695,Kaiya,Pez mariposa,71,0.101,98,1926/9
5696,Shyla,Langosta,131,0.73,63,1961/10
5697,Harold,Atún,165,317.5,59,1965/8
5698,Kaylie,Cocodrilo de agua salada,26,1370.0,93,1931/8
5699,Holli,Cigarra,57,0.00106,86,1938/9
5700,Winifred,Dingo,327,10.5,91,1933/8
5701,Elfreda,Tortuga marina,285,138.0,18,2005/4
5702,Abie,Rinoceronte,104,3381.0,88,1936/10
5703,Chester,Avestruz,248,97.5,84,1939/1
5704,Trenton,Numbat,213,0.292,63,1961/6
5705,Mallorie,Estrella frágil,57,0.128,97,1926/4
5706,Demetrios,Araña,285,0.00312,59,1964/4
5707,Estelle,Salamandra gigante,89,1.34,101,1923/10
5708,Carlie,Oso negro,22,140.4,83,1940/1
5709,Alonza,Atún,62,300.0,65,1959/6
5710,Isadore,Rana,152,0.273,6,2018/6
5711,Anne,Araña,280,0.0039,26,1998/7
5712,Laurance,Ballena piloto,83,4720.0,1,2022/4
5713,Abie,Narval,221,1110.0,1,2023/11
5714,Makhi,Pez loro,32,0.284,59,1965/5
5715,Dalvin,Llama,63,112.5,72,1951/2
5716,Violetta,Tortuga de caja,5,0.98,68,1956/8
5717,Orrie,Camello,99,876.0,10,2014/7
5718,Cael,Erizo de tierra,199,0.255,34,1990/12
5719,Parley,Escarabajo Hércules,274,0.14,83,1941/7
5720,Rhonda,Cangrejo de río,206,0.625,94,1930/6
5721,Tim,Mosquito,294,0.0,54,1969/3
5722,Dina,Águila,65,5.04,39,1985/9
5723,George,Pavo real,335,4.45,78,1945/2
5724,Kathryn,Foca,343,112.8,75,1948/1
5725,Allan,Alpaca,92,56.55,93,1931/11
5726,Burdette,Pez gato,285,2.84,4,2020/12
5727,Cleveland,Caracol de agua dulce,156,0.0432,66,1958/9
5728,Bridger,Delfín,85,146.0,37,1986/4
5729,Diane,Langostino,279,0.292,30,1993/2
5730,Jaylyn,Estrella de mar,66,0.158,57,1967/12
5731,Erna,Suricata,336,1.995,85,1938/3
5732,Lon,Orca,109,4920.0,94,1929/4
5733,Wilburn,Narval,7,1845.0,22,2001/3
5734,Stoney,Tiburón blanco,48,2400.0,52,1972/9
5735,Dontae,Foca,331,90.4,34,1990/5
5736,Antonina,Bagre,113,1.42,36,1987/1
5737,Doctor,Suricata,181,0.945,10,2014/8
5738,Joette,Ballena azul,314,132000.0,74,1950/8
5739,Park,Escarabajo,319,0.01,15,2009/11
5740,Erin,Zarigüeya,4,1.545,41,1983/8
5741,Urijah,Comadreja,14,0.262,24,1999/4
5742,Emmit,Pez dorado,291,0.098,46,1978/10
5743,Trudie,Pangolín,22,10.92,25,1999/9
5744,Harrold,Piraña,310,0.64,19,2005/5
5745,Wright,Tortuga de caja,30,0.6,2,2021/3
5746,Isidro,Lobo,79,18.3,84,1939/3
5747,Darvin,Comadreja,322,0.252,74,1950/12
5748,Domenica,Pez globo,41,0.63,32,1992/9
5749,Jolene,Langosta,168,0.665,23,2000/1
5750,Ever,Manta,105,1430.0,31,1993/10
5751,Jamie,Tiburón blanco,297,1664.0,45,1979/7
5752,Norwood,Kanguro rojo,19,64.9,60,1964/9
5753,Antwan,Gacela de Thomson,276,36.9,39,1984/4
5754,Benita,Antílope,53,97.0,23,2001/6
5755,Edris,Delfín,277,110.0,62,1961/3
5756,Lawerence,Tortuga de caja,42,1.3,86,1938/7
5757,Nada,Luciérnaga,88,6e-05,8,2016/6
5758,Delora,Trucha,154,0.97,0,2023/3
5759,Franklyn,Suricata,51,2.25,96,1927/1
5760,Misael,Coati,32,4.68,65,1959/5
5761,Chance,Gato,233,4.44,51,1972/4
5762,Caryl,Iguana,279,7.4,27,1996/3
5763,Arly,Tortuga de orejas rojas,26,0.445,11,2013/10
5764,Hilma,Mosca,187,6e-05,32,1992/11
5765,Tobie,Tigre,8,193.6,54,1970/10
5766,Adams,Serpiente,108,2.765,78,1946/12
5767,Hettie,Salamandra gigante,100,0.55,100,1924/7
5768,Archie,Canario,174,0.018,44,1979/4
5769,Hennie,Pez dorado,179,0.142,56,1968/8
5770,Armstead,Suricata,37,1.575,40,1984/11
5771,Siena,Gorila,110,264.6,9,2015/9
5772,Phoebe,Cebra,340,243.0,65,1959/6
5773,Mettie,Tortuga de agua,292,18.5,15,2009/5
5774,Marlana,Pez león,148,1.12,85,1939/7
5775,Versie,Pez sierra,85,249.0,7,2016/2
5776,Lark,Pez globo,167,0.82,53,1970/2
5777,Trey,Lince,206,13.0,79,1944/3
5778,Kitty,Grillo,31,0.00282,71,1953/5
5779,Erla,Pulpo de anillos azules,135,1.56,47,1976/4
5780,Kermit,Guepardo,292,82.2,44,1979/3
5781,Benito,Mantarraya,308,720.0,87,1936/3
5782,Takisha,Leopardo marino,160,396.0,32,1992/10
5783,Jaylee,Pez gato,57,2.7,41,1983/7
5784,Arther,Hipopótamo,150,2205.0,26,1997/3
5785,Crissie,Cerdo,132,161.7,35,1989/11
5786,Theo,Ñeque,104,49.0,98,1926/9
5787,Serena,Cocodrilo de agua salada,50,1180.0,74,1950/8
5788,Clarisa,Escarabajo joya,279,0.011,27,1997/8
5789,Cale,Pez mariposa,231,0.071,10,2014/8
5790,Leonie,Comadreja,119,0.204,34,1990/7
5791,Boston,Pez mariposa,336,0.094,50,1974/12
5792,Thos,Babosa,157,0.05,55,1968/2
5793,Neoma,Zorro volador,100,0.53,88,1935/4
5794,Malorie,Oryx,233,142.5,71,1952/1
5795,Ebert,Petauro del azúcar,293,0.1095,47,1976/4
5796,Egbert,Cabra,66,56.25,71,1953/6
5797,Ervin,Koala,81,11.9,76,1948/12
5798,Finnegan,Morsa,208,702.0,14,2009/1
5799,Jovanny,Koala,260,14.98,39,1984/4
5800,Maira,Comadreja,32,0.284,88,1936/10
5801,Tre,Gecko,330,0.074,9,2015/11
5802,Baldwin,Carpa,152,4.16,94,1930/8
5803,Minnie,Aye-aye,332,1.88,63,1960/1
5804,Lorelai,Bagre,285,1.16,57,1967/7
5805,Rahul,Erizo de tierra,172,0.72,33,1991/7
5806,Tia,Antílope saiga,197,74.0,73,1951/7
5807,Leora,Alce,129,452.0,24,2000/7
5808,Trae,Ciervo almizclero,51,71.2,53,1970/1
5809,Aric,Ciempiés gigante,6,0.054,61,1963/9
5810,Icie,Pez espada,241,132.0,66,1958/10
5811,Jeannie,Nutria,305,6.25,59,1965/11
5812,Abe,Ciempiés gigante,338,0.141,24,2000/8
5813,Brain,Pez loro,197,0.102,82,1942/10
5814,Draven,Mosca,156,8e-05,45,1979/12
5815,Journey,Serpiente,56,4.69,14,2009/2
5816,Pershing,Mantarraya,98,1260.0,54,1970/12
5817,Penelope,Lobo,7,35.7,3,2021/6
5818,Marylouise,Tortuga de agua,169,34.5,81,1943/12
5819,Aida,Nutria marina,66,63.0,39,1984/3
5820,Lida,Pato,215,1.575,50,1974/6
5821,Dorris,Bagre,219,1.84,18,2006/6
5822,Oney,Cigarra,210,0.00184,99,1925/9
5823,Armando,Mosca,229,0.00012,15,2009/11
5824,Nicklaus,Barracuda,152,3.8,46,1978/5
5825,Florene,Escarabajo,149,0.021,50,1973/4
5826,Aniya,Puercoespín,119,2.65,46,1978/6
5827,Hjalmar,Salamandra gigante,54,0.98,11,2012/1
5828,Barney,Berrendo,238,37.6,75,1949/7
5829,Christion,Nutria gigante,158,43.8,79,1944/4
5830,Noe,Mosca,72,8e-05,6,2017/1
5831,Tonda,Gacela de Thomson,315,24.9,14,2010/12
5832,Delphin,Coati,266,3.66,91,1933/8
5833,Morgan,Cabra,341,45.0,46,1978/12
5834,Lessie,Elefante,149,4350.0,47,1977/7
5835,Miner,Leopardo marino,240,598.5,41,1983/5
5836,Winona,Hormiga reina,191,0.00148,60,1964/10
5837,Marolyn,Guepardo,236,57.0,78,1946/8
5838,Gisele,Medusa,289,0.9,86,1938/5
5839,Shawnte,Gato,247,4.96,62,1962/9
5840,Leva,Rana,190,0.204,55,1969/9
5841,Shandra,Pato,42,1.29,53,1970/2
5842,Arjun,Estrella de mar,298,0.72,60,1963/1
5843,Sunday,Tiburón blanco,202,2032.0,12,2012/8
5844,Annis,Tortuga de orejas rojas,235,0.54,97,1926/3
5845,Sigrid,Tiburón martillo,8,432.0,90,1934/8
5846,Adelard,Cerdo,208,104.5,45,1979/7
5847,Unique,Tarántula,234,0.196,84,1940/8
5848,Jahir,Caracol de jardín,60,0.134,40,1984/10
5849,Paisley,Oso negro,54,109.8,76,1948/6
5850,Pamela,Tortuga de caja,109,0.58,71,1952/2
5851,Margurite,Ballena piloto,105,10640.0,86,1937/1
5852,Amado,Suricata,244,1.005,76,1948/12
5853,Ron,Burro,48,226.0,56,1968/9
5854,Serenity,Tigre,338,239.8,6,2017/2
5855,Natalia,Armadillo gigante,293,45.0,77,1946/3
5856,Bina,Armadillo,120,8.32,65,1959/7
5857,Gia,Langostino,137,0.236,49,1975/7
5858,Hilary,Manatí de tierra,67,493.5,95,1929/12
5859,Ottis,Zarigüeya,238,2.235,63,1961/10
5860,Beth,Pavo real,27,3.7,20,2003/3
5861,Vollie,Antílope,135,75.0,53,1971/6
5862,Jacoby,Águila,262,3.0,11,2012/3
5863,Manning,Esturión,87,49.0,30,1994/8
5864,Calhoun,Tiburón martillo,273,296.0,6,2018/10
5865,Merna,Cangrejo yeti,198,4.45,72,1951/3
5866,Nikita,Esturión,211,51.0,25,1998/1
5867,Ishaan,Canario,42,0.0256,39,1985/9
5868,Madelene,Araña cangrejo,230,0.0226,58,1966/8
5869,Lolita,Cocodrilo del Nilo,337,375.0,30,1994/11
5870,Lavern,Estrella de mar,109,0.425,96,1927/3
5871,Sharman,Cangrejo de mar,157,0.63,62,1962/5
5872,Onnie,Burro,270,122.0,90,1934/8
5873,Ayden,Langostino,250,0.142,58,1966/7
5874,Maryjane,Caballito de mar,149,0.0385,44,1980/11
5875,Karlie,Estrella de mar,312,0.14,89,1935/6
5876,Dominick,Orca,104,3240.0,12,2011/1
5877,Chanie,Pez león,128,1.11,99,1924/2
5878,Blas,Pez dorado,156,0.117,66,1958/9
5879,Lita,Rata,76,0.355,98,1925/3
5880,Mila,Leopardo marino,297,517.5,96,1927/1
5881,Corrina,Morsa,5,504.0,70,1954/8
5882,Timothy,Rinoceronte,85,1863.0,59,1965/8
5883,Zina,Ciervo almizclero,209,85.6,17,2007/7
5884,Penny,Camello,185,456.0,35,1989/12
5885,Clarinda,Caracol de agua dulce,84,0.027,73,1951/9
5886,Lisa,Puercoespín,16,4.5,30,1993/4
5887,Wilfred,Pingüino emperador,88,21.6,72,1952/6
5888,Dafne,Lobo,74,37.2,77,1946/2
5889,Lesia,Cebra,33,441.0,40,1984/7
5890,Pershing,Gacela,271,26.5,82,1942/9
5891,Lorinda,Tapir,111,345.0,66,1958/9
5892,Yadiel,Suricata,224,1.665,56,1967/4
5893,Elna,Ciervo,62,154.8,41,1983/11
5894,Rebeca,Barracuda,258,5.05,79,1944/1
5895,Cris,Raya,19,129.0,52,1972/6
5896,Axel,Pez dorado,6,0.061,66,1958/11
5897,Bridget,Escarabajo rinoceronte,148,0.023,4,2019/4
5898,Frances,Llama,73,88.5,78,1945/2
5899,Jeannette,Comadreja,241,0.114,91,1933/12
5900,Harvy,Pingüino emperador,20,50.8,67,1956/2
5901,Britton,Canario,59,0.026,47,1977/5
5902,Fairy,Ocelote,264,9.12,78,1946/8
5903,Olive,Delfín,196,300.0,84,1940/5
5904,Oralia,Colibrí,170,0.00118,69,1955/6
5905,Briley,Langosta espinosa,282,1.06,83,1941/7
5906,Lassie,Kanguro rojo,245,40.7,21,2003/6
5907,Jakob,Gacela de Thomson,136,18.9,32,1992/12
5908,Son,Erizo de mar,243,0.34,86,1937/4
5909,Tyron,Delfín,264,234.0,53,1971/11
5910,Terry,Ñandú,147,24.5,85,1939/11
5911,Porfirio,Saltamontes,110,0.00123,77,1947/5
5912,Jaymes,Foca,273,92.0,76,1948/8
5913,Stefani,Estrella espinosa,40,0.16,34,1990/5
5914,Linwood,Piraña,262,0.52,72,1952/9
5915,Erica,Erizo de tierra,214,0.59,50,1973/2
5916,Kolten,Narval,144,1515.0,11,2013/10
5917,Pat,Gallina,282,3.15,82,1941/4
5918,Oliver,Dorado,57,13.95,19,2004/2
5919,Maira,Tarántula Goliat,329,0.134,14,2010/10
5920,Ayla,Carpa,268,3.28,38,1985/4
5921,Severo,Orangután,111,48.0,24,2000/5
5922,Dakotah,Escarabajo joya,119,0.0242,69,1954/3
5923,Delphin,Oso polar,146,360.0,68,1956/5
5924,London,Iguana,134,2.85,57,1967/8
5925,Romie,Oso polar,340,265.5,89,1935/12
5926,Loretta,Tigre,320,255.2,1,2023/8
5927,Marrion,Gamba,63,0.0282,41,1983/10
5928,Delila,Pez sierra,221,201.0,58,1965/1
5929,Cilla,Suricata,187,1.665,70,1954/6
5930,Lilburn,Armadillo,303,9.36,57,1967/6
5931,Demarco,Escarabajo ciervo,38,0.022,15,2009/10
5932,Theresia,Escarabajo rinoceronte,73,0.0178,9,2015/7
5933,Elise,Escarabajo ciervo,337,0.0208,74,1949/1
5934,Tamra,Avestruz,82,139.5,83,1941/9
5935,Raegan,Salamandra gigante,184,1.2,4,2019/1
5936,Joye,Langosta gigante,326,6.0,55,1969/6
5937,Marcia,Estrella espinosa,104,0.114,33,1991/11
5938,Asbury,Hormiga,264,0.00062,19,2004/4
5939,Anson,Tapir,34,250.0,6,2018/5
5940,Jessy,Pez globo,339,0.97,76,1947/4
5941,Leda,Tiburón blanco,88,1472.0,6,2018/11
5942,Evonne,Tiburón martillo,286,452.0,72,1951/3
5943,Irwin,Escarabajo joya,143,0.0188,24,1999/1
5944,Reatha,Mariposa,302,0.0088,73,1951/12
5945,Reid,Mariposa,130,0.0116,81,1942/1
5946,Katherin,Rinoceronte,197,1840.0,60,1964/10
5947,Bilal,Erizo de mar,99,0.735,4,2020/8
5948,Phylis,Tortuga de orejas rojas,180,0.605,48,1975/4
5949,Burgess,Morsa,63,1233.0,19,2005/6
5950,Alesia,Cocodrilo de agua salada,80,570.0,101,1923/6
5951,Peggy,Oso negro,100,108.0,1,2023/10
5952,Jalen,Cigarra,208,0.00116,89,1934/1
5953,Severt,Colibrí,174,0.00214,43,1981/12
5954,Elgin,Ñeque,267,44.8,101,1923/5
